gu_name,waiting_personal_num ,waiting_company_num ,profit ,visited_personal_num ,visited_company_num ,Date 
성북구,59,11,456,31,7,"Thursday, July 28, 2022"
종로구,28,16,402,53,12,"Friday, August 5, 2022"
영등포구,34,7,475,36,5,"Monday, July 25, 2022"
관악구,72,14,540,28,12,"Tuesday, July 26, 2022"
강동구,69,17,409,51,9,"Thursday, August 4, 2022"
송파구,50,9,575,26,8,"Wednesday, July 27, 2022"
관악구,25,11,465,35,8,"Saturday, August 6, 2022"
금천구,76,6,574,75,11,"Wednesday, July 27, 2022"
구로구,49,15,512,55,6,"Thursday, August 4, 2022"
마포구,44,16,447,51,6,"Thursday, July 28, 2022"
강남구,37,13,477,29,9,"Saturday, August 6, 2022"
서초구,36,14,500,61,13,"Monday, July 25, 2022"
동작구,36,12,437,54,8,"Wednesday, July 27, 2022"
은평구,20,11,557,57,10,"Monday, July 25, 2022"
중랑구,33,10,435,61,5,"Tuesday, July 26, 2022"
강동구,54,15,570,33,13,"Thursday, August 4, 2022"
송파구,24,15,430,33,7,"Sunday, August 7, 2022"
관악구,52,15,585,48,12,"Monday, July 25, 2022"
금천구,61,14,485,25,6,"Friday, August 5, 2022"
구로구,22,17,491,20,7,"Wednesday, August 3, 2022"
마포구,59,6,401,33,11,"Monday, August 1, 2022"
서대문구,64,7,584,70,5,"Tuesday, August 2, 2022"
중구,68,19,508,40,11,"Tuesday, July 26, 2022"
성북구,34,13,483,34,11,"Sunday, August 7, 2022"
종로구,25,12,575,72,11,"Friday, July 29, 2022"
영등포구,77,8,553,69,7,"Monday, August 1, 2022"
관악구,58,10,458,75,6,"Thursday, August 4, 2022"
강동구,50,12,483,78,5,"Sunday, July 31, 2022"
송파구,51,19,454,35,9,"Sunday, August 7, 2022"
관악구,77,11,440,71,13,"Wednesday, August 3, 2022"
금천구,22,8,458,26,5,"Monday, August 1, 2022"
구로구,64,19,435,36,9,"Thursday, August 4, 2022"
마포구,55,11,574,40,13,"Tuesday, July 26, 2022"
강남구,28,15,502,64,13,"Friday, August 5, 2022"
서초구,75,11,577,62,7,"Tuesday, July 26, 2022"
동작구,53,15,575,48,9,"Thursday, July 28, 2022"
은평구,40,15,434,32,5,"Wednesday, July 27, 2022"
중랑구,65,6,418,39,13,"Thursday, July 28, 2022"
강동구,30,18,420,67,10,"Friday, August 5, 2022"
송파구,71,15,431,36,6,"Saturday, July 30, 2022"
관악구,35,15,463,62,12,"Sunday, July 31, 2022"
금천구,21,9,535,56,6,"Monday, July 25, 2022"
구로구,59,13,406,42,7,"Wednesday, August 3, 2022"
마포구,53,12,576,61,7,"Monday, July 25, 2022"
서대문구,20,12,400,57,8,"Thursday, August 4, 2022"
중구,50,9,500,25,8,"Wednesday, August 3, 2022"
성북구,51,18,490,60,11,"Saturday, August 6, 2022"
종로구,38,10,400,57,12,"Tuesday, July 26, 2022"
영등포구,56,6,419,36,12,"Friday, July 29, 2022"
관악구,58,12,423,32,13,"Friday, August 5, 2022"
강동구,36,10,546,26,7,"Wednesday, August 3, 2022"
송파구,32,18,473,41,11,"Sunday, July 31, 2022"
관악구,38,9,421,28,7,"Thursday, July 28, 2022"
금천구,38,7,481,31,13,"Wednesday, August 3, 2022"
구로구,34,13,553,47,13,"Sunday, July 31, 2022"
마포구,41,9,544,58,9,"Thursday, August 4, 2022"
강남구,22,7,420,47,13,"Tuesday, August 2, 2022"
서초구,32,6,580,60,8,"Wednesday, August 3, 2022"
동작구,56,18,456,57,9,"Monday, July 25, 2022"
은평구,56,15,522,58,11,"Wednesday, August 3, 2022"
중랑구,47,16,514,31,6,"Sunday, August 7, 2022"
강동구,60,15,578,21,11,"Monday, July 25, 2022"
송파구,59,11,533,25,11,"Tuesday, July 26, 2022"
관악구,54,13,456,35,13,"Sunday, July 31, 2022"
금천구,24,11,547,39,7,"Sunday, August 7, 2022"
구로구,52,14,587,54,9,"Saturday, August 6, 2022"
마포구,35,11,402,47,5,"Saturday, July 30, 2022"
서대문구,75,11,552,46,7,"Thursday, July 28, 2022"
중구,64,10,422,61,7,"Thursday, August 4, 2022"
성북구,43,19,405,42,5,"Friday, August 5, 2022"
종로구,60,14,471,40,11,"Tuesday, August 2, 2022"
영등포구,42,7,459,59,7,"Monday, August 1, 2022"
관악구,44,14,415,35,9,"Sunday, July 31, 2022"
강동구,72,13,469,75,9,"Thursday, August 4, 2022"
송파구,24,11,527,51,10,"Saturday, July 30, 2022"
관악구,71,16,552,51,13,"Tuesday, August 2, 2022"
금천구,21,11,431,74,5,"Sunday, July 31, 2022"
구로구,34,12,513,50,9,"Monday, August 1, 2022"
마포구,26,18,594,60,5,"Friday, August 5, 2022"
강남구,78,11,525,62,12,"Sunday, August 7, 2022"
서초구,34,8,461,29,11,"Saturday, July 30, 2022"
동작구,76,10,451,32,8,"Monday, August 1, 2022"
은평구,76,10,461,39,13,"Wednesday, August 3, 2022"
중랑구,62,13,520,54,10,"Friday, July 29, 2022"
강동구,64,19,440,53,10,"Wednesday, July 27, 2022"
송파구,33,16,588,25,6,"Saturday, August 6, 2022"
관악구,77,19,438,56,6,"Friday, August 5, 2022"
금천구,54,11,539,76,13,"Monday, August 1, 2022"
구로구,46,11,549,27,10,"Sunday, August 7, 2022"
마포구,73,14,481,64,7,"Wednesday, August 3, 2022"
서대문구,21,7,553,44,13,"Thursday, July 28, 2022"
중구,41,10,567,42,12,"Thursday, July 28, 2022"
성북구,23,17,455,31,13,"Saturday, July 30, 2022"
종로구,78,17,429,79,8,"Tuesday, August 2, 2022"
영등포구,35,6,483,49,7,"Monday, August 1, 2022"
관악구,36,13,565,28,13,"Friday, July 29, 2022"
강동구,58,17,432,40,11,"Thursday, July 28, 2022"
송파구,47,11,575,34,11,"Sunday, July 31, 2022"
관악구,28,13,506,62,12,"Wednesday, August 3, 2022"
금천구,74,17,589,69,12,"Sunday, August 7, 2022"
구로구,53,18,461,29,13,"Sunday, July 31, 2022"
마포구,55,6,558,39,10,"Friday, July 29, 2022"
강남구,77,19,402,49,8,"Friday, July 29, 2022"
서초구,38,14,501,74,6,"Thursday, August 4, 2022"
동작구,53,19,516,24,8,"Saturday, August 6, 2022"
은평구,43,14,449,57,8,"Friday, August 5, 2022"
중랑구,47,7,504,78,5,"Saturday, July 30, 2022"
강동구,45,15,580,24,7,"Tuesday, August 2, 2022"
송파구,38,18,506,27,11,"Monday, July 25, 2022"
관악구,65,15,452,59,12,"Sunday, August 7, 2022"
금천구,28,14,579,31,10,"Saturday, July 30, 2022"
구로구,47,10,458,58,13,"Sunday, July 31, 2022"
마포구,52,10,466,49,5,"Saturday, July 30, 2022"
서대문구,21,16,566,75,8,"Thursday, August 4, 2022"
중구,27,7,453,28,9,"Saturday, July 30, 2022"
성북구,62,7,540,67,12,"Tuesday, July 26, 2022"
종로구,54,15,509,49,12,"Saturday, August 6, 2022"
영등포구,71,13,582,54,13,"Sunday, July 31, 2022"
관악구,20,11,559,74,6,"Monday, August 1, 2022"
강동구,58,9,585,64,7,"Friday, July 29, 2022"
송파구,66,14,461,40,5,"Sunday, August 7, 2022"
관악구,46,7,435,34,10,"Wednesday, July 27, 2022"
금천구,46,15,498,20,9,"Wednesday, July 27, 2022"
구로구,57,7,461,56,6,"Friday, August 5, 2022"
마포구,40,15,461,69,5,"Wednesday, August 3, 2022"
강남구,43,11,520,67,7,"Monday, August 1, 2022"
서초구,42,16,436,29,13,"Wednesday, August 3, 2022"
동작구,58,17,404,41,11,"Thursday, July 28, 2022"
은평구,44,14,527,69,8,"Friday, August 5, 2022"
중랑구,63,17,561,65,5,"Tuesday, July 26, 2022"
강동구,72,8,534,58,6,"Friday, August 5, 2022"
송파구,50,6,544,40,11,"Wednesday, July 27, 2022"
관악구,68,13,468,40,9,"Monday, July 25, 2022"
금천구,54,18,561,75,13,"Sunday, July 31, 2022"
구로구,41,16,486,71,9,"Sunday, July 31, 2022"
마포구,38,11,427,56,7,"Friday, August 5, 2022"
서대문구,36,13,527,57,13,"Thursday, July 28, 2022"
중구,78,14,412,35,11,"Monday, August 1, 2022"
성북구,77,19,403,71,7,"Saturday, July 30, 2022"
종로구,35,19,528,77,7,"Saturday, July 30, 2022"
영등포구,37,16,556,30,9,"Friday, August 5, 2022"
관악구,71,6,531,58,8,"Monday, July 25, 2022"
강동구,57,11,450,32,9,"Wednesday, August 3, 2022"
송파구,45,6,467,59,8,"Friday, July 29, 2022"
관악구,57,17,498,32,8,"Wednesday, July 27, 2022"
금천구,73,14,518,54,9,"Monday, August 1, 2022"
구로구,44,7,443,27,9,"Friday, July 29, 2022"
마포구,32,8,525,38,12,"Saturday, July 30, 2022"
강남구,27,11,594,23,7,"Thursday, July 28, 2022"
서초구,30,17,496,69,12,"Thursday, July 28, 2022"
동작구,33,12,461,28,6,"Sunday, July 31, 2022"
은평구,59,14,565,31,13,"Wednesday, August 3, 2022"
중랑구,77,11,550,79,11,"Wednesday, August 3, 2022"
강동구,55,11,470,43,12,"Saturday, July 30, 2022"
송파구,58,19,448,51,13,"Wednesday, August 3, 2022"
관악구,59,19,580,66,7,"Wednesday, July 27, 2022"
금천구,27,9,545,57,7,"Friday, July 29, 2022"
구로구,63,9,541,46,11,"Monday, August 1, 2022"
마포구,52,12,482,25,12,"Monday, July 25, 2022"
서대문구,34,17,421,31,13,"Sunday, July 31, 2022"
중구,55,6,534,75,6,"Sunday, July 31, 2022"
성북구,49,9,463,40,8,"Friday, July 29, 2022"
종로구,58,6,478,59,6,"Tuesday, July 26, 2022"
영등포구,31,13,461,36,6,"Thursday, July 28, 2022"
관악구,22,14,444,78,11,"Saturday, July 30, 2022"
강동구,53,18,489,66,11,"Monday, July 25, 2022"
송파구,65,18,574,53,9,"Wednesday, July 27, 2022"
관악구,28,9,417,23,13,"Tuesday, August 2, 2022"
금천구,67,15,453,78,5,"Wednesday, July 27, 2022"
구로구,34,11,557,35,12,"Sunday, July 31, 2022"
마포구,22,12,428,23,7,"Tuesday, August 2, 2022"
강남구,73,12,594,72,8,"Friday, July 29, 2022"
서초구,26,17,575,63,8,"Tuesday, August 2, 2022"
동작구,26,18,476,57,6,"Thursday, July 28, 2022"
은평구,28,16,485,60,8,"Monday, August 1, 2022"
중랑구,31,11,416,46,9,"Wednesday, July 27, 2022"
강동구,79,10,413,53,5,"Thursday, August 4, 2022"
송파구,42,9,464,62,6,"Sunday, August 7, 2022"
관악구,54,12,471,38,8,"Wednesday, July 27, 2022"
금천구,58,15,482,31,6,"Saturday, July 30, 2022"
구로구,70,13,532,60,12,"Sunday, August 7, 2022"
마포구,24,12,442,27,5,"Friday, August 5, 2022"
서대문구,50,15,595,74,8,"Thursday, July 28, 2022"
중구,30,8,417,74,7,"Sunday, July 31, 2022"
성북구,35,18,529,41,7,"Friday, July 29, 2022"
종로구,74,13,530,54,13,"Friday, July 29, 2022"
영등포구,25,19,438,44,5,"Monday, August 1, 2022"
관악구,74,8,438,65,7,"Saturday, July 30, 2022"
강동구,60,8,471,58,11,"Thursday, July 28, 2022"
송파구,27,14,459,67,12,"Saturday, July 30, 2022"
관악구,72,17,569,24,6,"Monday, August 1, 2022"
금천구,27,8,453,34,12,"Saturday, August 6, 2022"
구로구,59,12,441,75,9,"Friday, July 29, 2022"
마포구,50,7,471,68,7,"Sunday, July 31, 2022"
강남구,28,14,401,69,6,"Sunday, July 31, 2022"
서초구,46,18,557,45,9,"Saturday, July 30, 2022"
동작구,46,19,469,50,7,"Monday, July 25, 2022"
은평구,54,10,568,68,9,"Sunday, August 7, 2022"
중랑구,64,17,465,64,10,"Wednesday, August 3, 2022"
강동구,44,7,526,78,6,"Monday, August 1, 2022"
송파구,70,14,473,77,9,"Tuesday, July 26, 2022"
관악구,63,14,481,71,11,"Friday, July 29, 2022"
금천구,20,15,476,59,11,"Friday, August 5, 2022"
구로구,51,14,434,38,11,"Wednesday, July 27, 2022"
마포구,47,16,465,33,8,"Friday, August 5, 2022"
서대문구,67,13,466,40,8,"Thursday, July 28, 2022"
중구,52,8,575,52,6,"Tuesday, August 2, 2022"
성북구,37,11,589,34,12,"Sunday, August 7, 2022"
종로구,56,16,451,53,8,"Wednesday, August 3, 2022"
영등포구,55,8,438,75,11,"Monday, August 1, 2022"
관악구,61,18,532,64,5,"Wednesday, August 3, 2022"
강동구,69,13,542,43,10,"Friday, July 29, 2022"
송파구,41,19,553,30,9,"Tuesday, July 26, 2022"
관악구,77,11,543,42,11,"Saturday, July 30, 2022"
금천구,47,18,548,55,12,"Sunday, July 31, 2022"
구로구,58,8,518,72,12,"Thursday, August 4, 2022"
마포구,71,13,483,55,9,"Sunday, July 31, 2022"
강남구,74,12,573,40,5,"Monday, August 1, 2022"
서초구,55,16,424,36,5,"Thursday, July 28, 2022"
동작구,20,7,516,79,6,"Sunday, July 31, 2022"
은평구,65,18,475,37,9,"Tuesday, July 26, 2022"
중랑구,57,10,420,22,11,"Tuesday, July 26, 2022"
강동구,41,14,480,28,5,"Saturday, August 6, 2022"
송파구,79,18,458,42,8,"Wednesday, August 3, 2022"
관악구,63,10,443,79,8,"Sunday, August 7, 2022"
금천구,36,19,472,47,8,"Monday, August 1, 2022"
구로구,28,14,574,48,6,"Sunday, July 31, 2022"
마포구,49,9,571,46,5,"Friday, July 29, 2022"
서대문구,33,11,444,47,10,"Monday, July 25, 2022"
중구,37,13,510,67,7,"Saturday, August 6, 2022"
성북구,75,9,419,63,9,"Sunday, July 31, 2022"
종로구,46,17,579,21,6,"Sunday, July 31, 2022"
영등포구,57,15,593,69,12,"Saturday, July 30, 2022"
관악구,61,15,585,76,10,"Wednesday, July 27, 2022"
강동구,34,12,570,67,11,"Wednesday, August 3, 2022"
송파구,31,9,476,24,10,"Sunday, July 31, 2022"
관악구,67,7,471,61,8,"Friday, July 29, 2022"
금천구,66,12,443,61,9,"Thursday, August 4, 2022"
구로구,39,17,581,39,9,"Thursday, August 4, 2022"
마포구,21,14,416,45,6,"Sunday, July 31, 2022"
강남구,38,13,430,51,11,"Thursday, August 4, 2022"
서초구,63,13,559,58,7,"Wednesday, August 3, 2022"
동작구,35,12,523,57,6,"Wednesday, July 27, 2022"
은평구,33,10,456,66,10,"Wednesday, August 3, 2022"
중랑구,30,17,412,28,13,"Saturday, August 6, 2022"
강동구,27,11,470,44,7,"Friday, August 5, 2022"
송파구,60,15,466,20,6,"Thursday, August 4, 2022"
관악구,42,19,572,25,6,"Thursday, August 4, 2022"
금천구,37,7,500,61,9,"Sunday, July 31, 2022"
구로구,22,17,415,49,11,"Saturday, August 6, 2022"
마포구,23,8,536,37,11,"Friday, August 5, 2022"
서대문구,69,6,437,56,6,"Friday, July 29, 2022"
중구,67,19,426,71,10,"Friday, August 5, 2022"
성북구,27,18,453,79,11,"Sunday, July 31, 2022"
종로구,76,19,472,58,13,"Friday, August 5, 2022"
영등포구,45,12,540,67,7,"Saturday, August 6, 2022"
관악구,62,8,523,71,6,"Saturday, July 30, 2022"
강동구,50,17,467,65,11,"Saturday, August 6, 2022"
송파구,37,8,597,37,6,"Sunday, August 7, 2022"
관악구,55,10,510,42,12,"Monday, July 25, 2022"
금천구,31,7,570,77,5,"Saturday, July 30, 2022"
구로구,75,15,548,69,7,"Tuesday, July 26, 2022"
마포구,67,11,407,61,7,"Saturday, July 30, 2022"
강남구,36,7,406,36,5,"Sunday, July 31, 2022"
서초구,77,10,410,54,7,"Sunday, August 7, 2022"
동작구,30,16,408,46,7,"Saturday, August 6, 2022"
은평구,79,13,557,46,9,"Tuesday, July 26, 2022"
중랑구,65,15,513,35,13,"Monday, July 25, 2022"
강동구,45,9,423,23,9,"Wednesday, August 3, 2022"
송파구,31,17,565,27,11,"Thursday, July 28, 2022"
관악구,41,13,577,75,8,"Monday, August 1, 2022"
금천구,48,18,560,21,9,"Wednesday, July 27, 2022"
구로구,60,19,591,26,5,"Tuesday, July 26, 2022"
마포구,33,14,588,38,10,"Tuesday, July 26, 2022"
서대문구,60,13,566,53,6,"Wednesday, July 27, 2022"
중구,42,8,469,59,12,"Monday, August 1, 2022"
성북구,70,9,490,65,13,"Saturday, July 30, 2022"
종로구,21,8,467,60,12,"Saturday, August 6, 2022"
영등포구,67,7,564,66,8,"Wednesday, July 27, 2022"
관악구,52,13,568,42,11,"Monday, August 1, 2022"
강동구,29,18,507,46,13,"Saturday, July 30, 2022"
송파구,24,15,467,49,5,"Tuesday, July 26, 2022"
관악구,25,6,566,36,5,"Saturday, July 30, 2022"
금천구,74,15,493,66,9,"Sunday, July 31, 2022"
구로구,25,10,444,45,8,"Thursday, August 4, 2022"
마포구,50,6,494,63,8,"Saturday, August 6, 2022"
강남구,52,18,576,28,13,"Thursday, August 4, 2022"
서초구,35,10,446,74,13,"Wednesday, August 3, 2022"
동작구,59,15,542,25,12,"Saturday, July 30, 2022"
은평구,61,8,446,55,5,"Friday, July 29, 2022"
중랑구,72,19,491,46,6,"Friday, August 5, 2022"
강동구,58,14,413,66,8,"Tuesday, August 2, 2022"
송파구,56,12,410,49,10,"Friday, August 5, 2022"
관악구,66,15,444,73,12,"Monday, July 25, 2022"
금천구,20,9,496,73,8,"Tuesday, August 2, 2022"
구로구,78,18,565,58,6,"Monday, July 25, 2022"
마포구,47,11,471,56,11,"Tuesday, August 2, 2022"
서대문구,26,16,560,21,10,"Friday, August 5, 2022"
중구,78,16,415,44,8,"Wednesday, August 3, 2022"
성북구,51,7,492,29,13,"Friday, July 29, 2022"
종로구,51,11,503,71,8,"Saturday, July 30, 2022"
영등포구,58,19,460,78,13,"Friday, August 5, 2022"
관악구,45,6,594,58,6,"Sunday, August 7, 2022"
강동구,24,19,549,50,9,"Saturday, August 6, 2022"
송파구,36,7,455,60,7,"Sunday, July 31, 2022"
관악구,41,13,437,59,12,"Tuesday, July 26, 2022"
금천구,28,18,437,53,13,"Monday, August 1, 2022"
구로구,43,7,496,44,7,"Thursday, August 4, 2022"
마포구,50,16,550,51,5,"Sunday, July 31, 2022"
강남구,57,11,416,59,13,"Saturday, July 30, 2022"
서초구,67,15,445,66,5,"Thursday, July 28, 2022"
동작구,38,19,459,44,12,"Saturday, August 6, 2022"
은평구,74,14,558,63,8,"Thursday, July 28, 2022"
중랑구,75,16,430,26,6,"Wednesday, August 3, 2022"
강동구,53,16,537,49,5,"Sunday, August 7, 2022"
송파구,25,9,516,32,8,"Sunday, August 7, 2022"
관악구,49,7,463,76,10,"Tuesday, July 26, 2022"
금천구,47,8,554,58,13,"Friday, August 5, 2022"
구로구,59,11,507,71,12,"Monday, August 1, 2022"
마포구,22,16,475,30,5,"Friday, August 5, 2022"
서대문구,78,14,413,54,12,"Tuesday, August 2, 2022"
중구,73,12,458,66,10,"Tuesday, August 2, 2022"
성북구,45,14,446,66,8,"Tuesday, August 2, 2022"
종로구,22,9,422,75,13,"Sunday, August 7, 2022"
영등포구,33,7,512,77,8,"Sunday, July 31, 2022"
관악구,47,9,417,64,9,"Thursday, August 4, 2022"
강동구,62,8,455,45,6,"Thursday, July 28, 2022"
송파구,52,19,502,41,13,"Monday, July 25, 2022"
관악구,40,12,457,67,13,"Tuesday, August 2, 2022"
금천구,62,10,558,43,13,"Wednesday, August 3, 2022"
구로구,70,16,579,37,6,"Saturday, August 6, 2022"
마포구,23,7,473,24,7,"Monday, July 25, 2022"
강남구,24,18,458,59,8,"Thursday, July 28, 2022"
서초구,40,8,401,70,11,"Thursday, August 4, 2022"
동작구,42,6,461,43,9,"Monday, August 1, 2022"
은평구,76,14,414,66,13,"Friday, July 29, 2022"
중랑구,27,8,483,57,8,"Tuesday, July 26, 2022"
강동구,63,8,465,57,9,"Monday, August 1, 2022"
송파구,49,15,487,63,11,"Saturday, July 30, 2022"
관악구,25,13,447,59,13,"Thursday, July 28, 2022"
금천구,36,16,540,34,11,"Monday, August 1, 2022"
구로구,49,10,430,51,9,"Friday, August 5, 2022"
마포구,68,11,482,23,6,"Friday, July 29, 2022"
서대문구,75,7,445,24,6,"Monday, July 25, 2022"
중구,71,9,598,75,7,"Tuesday, August 2, 2022"
성북구,38,13,422,44,12,"Tuesday, August 2, 2022"
종로구,25,8,518,41,10,"Monday, July 25, 2022"
영등포구,53,11,439,29,9,"Saturday, July 30, 2022"
관악구,71,18,415,68,9,"Wednesday, July 27, 2022"
강동구,37,13,444,56,10,"Sunday, July 31, 2022"
송파구,64,12,527,76,12,"Saturday, August 6, 2022"
관악구,48,8,413,63,13,"Sunday, August 7, 2022"
금천구,79,10,544,43,11,"Friday, July 29, 2022"
구로구,71,19,552,66,6,"Monday, August 1, 2022"
마포구,48,18,412,32,7,"Sunday, July 31, 2022"
강남구,20,14,525,37,5,"Tuesday, July 26, 2022"
서초구,27,10,558,38,13,"Monday, July 25, 2022"
동작구,66,15,587,51,6,"Wednesday, July 27, 2022"
은평구,65,16,405,34,11,"Monday, August 1, 2022"
중랑구,38,13,569,59,6,"Friday, July 29, 2022"
강동구,58,8,591,23,7,"Tuesday, August 2, 2022"
송파구,32,12,478,48,12,"Monday, July 25, 2022"
관악구,58,18,522,36,6,"Sunday, August 7, 2022"
금천구,32,7,511,58,10,"Thursday, August 4, 2022"
구로구,61,15,498,47,12,"Saturday, August 6, 2022"
마포구,70,17,553,66,6,"Friday, July 29, 2022"
서대문구,67,11,403,78,7,"Wednesday, August 3, 2022"
중구,74,13,561,57,11,"Sunday, August 7, 2022"
성북구,59,8,417,65,6,"Wednesday, July 27, 2022"
종로구,41,11,580,35,9,"Sunday, July 31, 2022"
영등포구,71,15,481,68,5,"Monday, August 1, 2022"
관악구,62,9,419,70,10,"Sunday, July 31, 2022"
강동구,46,6,432,71,9,"Saturday, July 30, 2022"
송파구,71,14,408,42,8,"Thursday, August 4, 2022"
관악구,65,17,435,51,10,"Monday, July 25, 2022"
금천구,60,13,565,47,6,"Monday, July 25, 2022"
구로구,39,6,437,23,13,"Sunday, August 7, 2022"
마포구,42,10,568,38,8,"Thursday, July 28, 2022"
강남구,71,18,478,27,5,"Thursday, August 4, 2022"
서초구,78,11,500,79,13,"Tuesday, August 2, 2022"
동작구,72,15,585,34,11,"Saturday, July 30, 2022"
은평구,71,11,425,53,5,"Thursday, August 4, 2022"
중랑구,50,8,580,46,8,"Wednesday, August 3, 2022"
강동구,20,11,470,36,8,"Friday, July 29, 2022"
송파구,61,14,432,78,10,"Thursday, August 4, 2022"
관악구,45,11,465,64,10,"Sunday, July 31, 2022"
금천구,44,12,460,33,12,"Sunday, August 7, 2022"
구로구,25,14,586,69,10,"Tuesday, August 2, 2022"
마포구,63,13,525,30,6,"Tuesday, August 2, 2022"
서대문구,49,9,558,75,10,"Monday, July 25, 2022"
중구,41,12,546,31,8,"Tuesday, July 26, 2022"
성북구,74,14,565,64,10,"Saturday, August 6, 2022"
종로구,35,9,463,61,8,"Saturday, August 6, 2022"
영등포구,32,8,402,71,8,"Monday, July 25, 2022"
관악구,31,13,434,53,9,"Saturday, August 6, 2022"
강동구,51,16,527,76,8,"Tuesday, August 2, 2022"
송파구,64,15,423,68,10,"Thursday, July 28, 2022"
관악구,30,6,435,66,7,"Saturday, August 6, 2022"
금천구,58,15,557,45,7,"Saturday, July 30, 2022"
구로구,56,9,549,43,10,"Thursday, July 28, 2022"
마포구,27,11,595,73,11,"Sunday, August 7, 2022"
강남구,30,16,504,63,7,"Tuesday, July 26, 2022"
서초구,51,10,483,62,7,"Sunday, July 31, 2022"
동작구,39,17,484,73,5,"Sunday, July 31, 2022"
은평구,46,16,599,71,10,"Monday, July 25, 2022"
중랑구,69,18,591,57,6,"Monday, July 25, 2022"
